"ballot_id","MP_id","surname","origin","party","gvt_party_at_home","vote_type_id","vote_id","ballot_pass","ft_process_step","ft_topic_id","ft_topic","ft_for","ft_against","ft_abstention","ft_absent","ballot_date","ballot_type_id","gvt_type_dk","gvt_bloc_dk","comment","ballot_result_string"
7589,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1796322",FALSE,NA,NA,NA,13,81,0,85,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 13 (DF, NB og LA), imod stemte 81 (S, V, RV, SF, EL, KF, ALT og UFG), hverken for eller imod stemte 0."
7590,"247","Joensen","FO","B",TRUE,"3","1796458",FALSE,NA,NA,NA,13,82,0,84,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 13 (DF, NB og LA), imod stemte 82 (S, V, RV, SF, EL, KF, ALT og UFG), hverken for eller imod stemte 0."
7590,"262","Skaale","FO","C",FALSE,"3","1796464",FALSE,NA,NA,NA,13,82,0,84,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 13 (DF, NB og LA), imod stemte 82 (S, V, RV, SF, EL, KF, ALT og UFG), hverken for eller imod stemte 0."
7590,"15757","Chemnitz","GL","IA",FALSE,"3","1796487",FALSE,NA,NA,NA,13,82,0,84,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 13 (DF, NB og LA), imod stemte 82 (S, V, RV, SF, EL, KF, ALT og UFG), hverken for eller imod stemte 0."
7590,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1796501",FALSE,NA,NA,NA,13,82,0,84,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 13 (DF, NB og LA), imod stemte 82 (S, V, RV, SF, EL, KF, ALT og UFG), hverken for eller imod stemte 0."
7591,"247","Joensen","FO","B",TRUE,"3","1796636",FALSE,NA,NA,NA,13,82,0,84,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 13 (DF, NB og LA), imod stemte 82 (S, V, RV, SF, EL, KF, ALT og UFG), hverken for eller imod stemte 0."
7591,"262","Skaale","FO","C",FALSE,"3","1796642",FALSE,NA,NA,NA,13,82,0,84,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 13 (DF, NB og LA), imod stemte 82 (S, V, RV, SF, EL, KF, ALT og UFG), hverken for eller imod stemte 0."
7591,"15757","Chemnitz","GL","IA",FALSE,"3","1796665",FALSE,NA,NA,NA,13,82,0,84,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 13 (DF, NB og LA), imod stemte 82 (S, V, RV, SF, EL, KF, ALT og UFG), hverken for eller imod stemte 0."
7591,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1796679",FALSE,NA,NA,NA,13,82,0,84,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 13 (DF, NB og LA), imod stemte 82 (S, V, RV, SF, EL, KF, ALT og UFG), hverken for eller imod stemte 0."
7592,"247","Joensen","FO","B",TRUE,"3","1796823",FALSE,NA,NA,NA,4,45,48,82,2020-12-15,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 4 (NB og LA), imod stemte 45 (S, SF, EL og UFG), hverken for eller imod stemte 48 (V, DF, RV, KF)."
7592,"262","Skaale","FO","C",FALSE,"3","1796826",FALSE,NA,NA,NA,4,45,48,82,2020-12-15,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 4 (NB og LA), imod stemte 45 (S, SF, EL og UFG), hverken for eller imod stemte 48 (V, DF, RV, KF)."
7592,"15757","Chemnitz","GL","IA",FALSE,"3","1796846",FALSE,NA,NA,NA,4,45,48,82,2020-12-15,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 4 (NB og LA), imod stemte 45 (S, SF, EL og UFG), hverken for eller imod stemte 48 (V, DF, RV, KF)."
7592,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1796856",FALSE,NA,NA,NA,4,45,48,82,2020-12-15,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 4 (NB og LA), imod stemte 45 (S, SF, EL og UFG), hverken for eller imod stemte 48 (V, DF, RV, KF)."
7620,"247","Joensen","FO","B",TRUE,"3","1801835",TRUE,NA,NA,NA,92,2,2,83,2020-12-15,4,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 92 (S, V, DF, RV, SF, EL, KF og UFG), imod stemte 2 (LA), hverken for eller imod stemte 2 (NB)."
7620,"262","Skaale","FO","C",FALSE,"3","1801838",TRUE,NA,NA,NA,92,2,2,83,2020-12-15,4,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 92 (S, V, DF, RV, SF, EL, KF og UFG), imod stemte 2 (LA), hverken for eller imod stemte 2 (NB)."
7620,"15757","Chemnitz","GL","IA",FALSE,"3","1801857",TRUE,NA,NA,NA,92,2,2,83,2020-12-15,4,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 92 (S, V, DF, RV, SF, EL, KF og UFG), imod stemte 2 (LA), hverken for eller imod stemte 2 (NB)."
7620,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1801869",TRUE,NA,NA,NA,92,2,2,83,2020-12-15,4,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 92 (S, V, DF, RV, SF, EL, KF og UFG), imod stemte 2 (LA), hverken for eller imod stemte 2 (NB)."
7593,"247","Joensen","FO","B",TRUE,"3","1802014",TRUE,NA,NA,NA,97,0,0,82,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 97 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7593,"262","Skaale","FO","C",FALSE,"3","1802017",TRUE,NA,NA,NA,97,0,0,82,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 97 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7593,"15757","Chemnitz","GL","IA",FALSE,"3","1802036",TRUE,NA,NA,NA,97,0,0,82,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 97 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7593,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1802048",TRUE,NA,NA,NA,97,0,0,82,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 97 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7594,"247","Joensen","FO","B",TRUE,"3","1802193",TRUE,NA,NA,NA,85,12,0,82,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 85 (S, V, RV, SF, EL, KF og UFG), imod stemte 12 (DF, NB og LA), hverken for eller imod stemte 0."
7594,"262","Skaale","FO","C",FALSE,"3","1802196",TRUE,NA,NA,NA,85,12,0,82,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 85 (S, V, RV, SF, EL, KF og UFG), imod stemte 12 (DF, NB og LA), hverken for eller imod stemte 0."
7594,"15757","Chemnitz","GL","IA",FALSE,"3","1802215",TRUE,NA,NA,NA,85,12,0,82,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 85 (S, V, RV, SF, EL, KF og UFG), imod stemte 12 (DF, NB og LA), hverken for eller imod stemte 0."
7594,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1802227",TRUE,NA,NA,NA,85,12,0,82,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 85 (S, V, RV, SF, EL, KF og UFG), imod stemte 12 (DF, NB og LA), hverken for eller imod stemte 0."
7595,"247","Joensen","FO","B",TRUE,"3","1802372",TRUE,NA,NA,NA,84,12,0,83,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 84 (S, V, RV, SF, EL, KF og UFG), imod stemte 12 (DF, NB og LA), hverken for eller imod stemte 0."
7595,"262","Skaale","FO","C",FALSE,"3","1802375",TRUE,NA,NA,NA,84,12,0,83,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 84 (S, V, RV, SF, EL, KF og UFG), imod stemte 12 (DF, NB og LA), hverken for eller imod stemte 0."
7595,"15757","Chemnitz","GL","IA",FALSE,"3","1802394",TRUE,NA,NA,NA,84,12,0,83,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 84 (S, V, RV, SF, EL, KF og UFG), imod stemte 12 (DF, NB og LA), hverken for eller imod stemte 0."
7595,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1802406",TRUE,NA,NA,NA,84,12,0,83,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 84 (S, V, RV, SF, EL, KF og UFG), imod stemte 12 (DF, NB og LA), hverken for eller imod stemte 0."
7596,"247","Joensen","FO","B",TRUE,"3","1802550",TRUE,NA,NA,NA,96,0,0,83,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7596,"262","Skaale","FO","C",FALSE,"3","1802553",TRUE,NA,NA,NA,96,0,0,83,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7596,"15757","Chemnitz","GL","IA",FALSE,"3","1802572",TRUE,NA,NA,NA,96,0,0,83,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7596,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1802585",TRUE,NA,NA,NA,96,0,0,83,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7597,"247","Joensen","FO","B",TRUE,"3","1802730",TRUE,NA,NA,NA,97,0,0,82,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 97 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7597,"262","Skaale","FO","C",FALSE,"3","1802733",TRUE,NA,NA,NA,97,0,0,82,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 97 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7597,"15757","Chemnitz","GL","IA",FALSE,"3","1802752",TRUE,NA,NA,NA,97,0,0,82,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 97 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7597,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1802764",TRUE,NA,NA,NA,97,0,0,82,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 97 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7598,"247","Joensen","FO","B",TRUE,"3","1802908",TRUE,NA,NA,NA,91,4,0,84,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 91 (S, V, DF, RV, SF, EL, KF og UFG), imod stemte 4 (NB og LA), hverken for eller imod stemte 0."
7598,"262","Skaale","FO","C",FALSE,"3","1802911",TRUE,NA,NA,NA,91,4,0,84,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 91 (S, V, DF, RV, SF, EL, KF og UFG), imod stemte 4 (NB og LA), hverken for eller imod stemte 0."
7598,"15757","Chemnitz","GL","IA",FALSE,"3","1802931",TRUE,NA,NA,NA,91,4,0,84,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 91 (S, V, DF, RV, SF, EL, KF og UFG), imod stemte 4 (NB og LA), hverken for eller imod stemte 0."
7598,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1802943",TRUE,NA,NA,NA,91,4,0,84,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 91 (S, V, DF, RV, SF, EL, KF og UFG), imod stemte 4 (NB og LA), hverken for eller imod stemte 0."
7599,"247","Joensen","FO","B",TRUE,"3","1803088",TRUE,NA,NA,NA,94,2,0,83,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 94 (S, V, DF, RV, SF, EL, KF, LA og UFG), imod stemte 2 (NB), hverken for eller imod stemte 0."
7599,"262","Skaale","FO","C",FALSE,"3","1803091",TRUE,NA,NA,NA,94,2,0,83,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 94 (S, V, DF, RV, SF, EL, KF, LA og UFG), imod stemte 2 (NB), hverken for eller imod stemte 0."
7599,"15757","Chemnitz","GL","IA",FALSE,"3","1803110",TRUE,NA,NA,NA,94,2,0,83,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 94 (S, V, DF, RV, SF, EL, KF, LA og UFG), imod stemte 2 (NB), hverken for eller imod stemte 0."
7599,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1803122",TRUE,NA,NA,NA,94,2,0,83,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 94 (S, V, DF, RV, SF, EL, KF, LA og UFG), imod stemte 2 (NB), hverken for eller imod stemte 0."
7600,"247","Joensen","FO","B",TRUE,"3","1803266",TRUE,NA,NA,NA,89,7,0,83,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 89 (S, V, DF, RV, SF, KF, NB, LA og UFG), imod stemte 7 (EL), hverken for eller imod stemte 0."
7600,"262","Skaale","FO","C",FALSE,"3","1803269",TRUE,NA,NA,NA,89,7,0,83,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 89 (S, V, DF, RV, SF, KF, NB, LA og UFG), imod stemte 7 (EL), hverken for eller imod stemte 0."
7600,"15757","Chemnitz","GL","IA",FALSE,"3","1803288",TRUE,NA,NA,NA,89,7,0,83,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 89 (S, V, DF, RV, SF, KF, NB, LA og UFG), imod stemte 7 (EL), hverken for eller imod stemte 0."
7600,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1803300",TRUE,NA,NA,NA,89,7,0,83,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 89 (S, V, DF, RV, SF, KF, NB, LA og UFG), imod stemte 7 (EL), hverken for eller imod stemte 0."
7601,"247","Joensen","FO","B",TRUE,"3","1803446",TRUE,NA,NA,NA,95,2,0,82,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 95 (S, V, DF, RV, SF, EL, KF, NB og UFG), imod stemte 2 (LA), hverken for eller imod stemte 0."
7601,"262","Skaale","FO","C",FALSE,"3","1803449",TRUE,NA,NA,NA,95,2,0,82,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 95 (S, V, DF, RV, SF, EL, KF, NB og UFG), imod stemte 2 (LA), hverken for eller imod stemte 0."
7601,"15757","Chemnitz","GL","IA",FALSE,"3","1803468",TRUE,NA,NA,NA,95,2,0,82,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 95 (S, V, DF, RV, SF, EL, KF, NB og UFG), imod stemte 2 (LA), hverken for eller imod stemte 0."
7601,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1803480",TRUE,NA,NA,NA,95,2,0,82,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 95 (S, V, DF, RV, SF, EL, KF, NB og UFG), imod stemte 2 (LA), hverken for eller imod stemte 0."
7602,"247","Joensen","FO","B",TRUE,"3","1803625",TRUE,NA,NA,NA,97,0,0,82,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 97 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7602,"262","Skaale","FO","C",FALSE,"3","1803628",TRUE,NA,NA,NA,97,0,0,82,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 97 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7602,"15757","Chemnitz","GL","IA",FALSE,"3","1803647",TRUE,NA,NA,NA,97,0,0,82,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 97 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7602,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1803659",TRUE,NA,NA,NA,97,0,0,82,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 97 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7603,"247","Joensen","FO","B",TRUE,"3","1803804",TRUE,NA,NA,NA,63,2,31,83,2020-12-15,1,"single_party","left","Ved en fejl er der registreret en stemme på Sofie Carsten Nielsen (RV). Ved en fejl stemte Eva Kjer Hansen (V) for forslaget.","Forslaget blev vedtaget. For stemte 63 (S, Eva Kjer Hansen (V), RV, SF, EL, KF, LA og UFG), imod stemte 2 (NB), hverken for eller imod stemte 31 (V, DF, Sofie Carsten Nielsen (RV))."
7603,"262","Skaale","FO","C",FALSE,"3","1803807",TRUE,NA,NA,NA,63,2,31,83,2020-12-15,1,"single_party","left","Ved en fejl er der registreret en stemme på Sofie Carsten Nielsen (RV). Ved en fejl stemte Eva Kjer Hansen (V) for forslaget.","Forslaget blev vedtaget. For stemte 63 (S, Eva Kjer Hansen (V), RV, SF, EL, KF, LA og UFG), imod stemte 2 (NB), hverken for eller imod stemte 31 (V, DF, Sofie Carsten Nielsen (RV))."
7603,"15757","Chemnitz","GL","IA",FALSE,"3","1803826",TRUE,NA,NA,NA,63,2,31,83,2020-12-15,1,"single_party","left","Ved en fejl er der registreret en stemme på Sofie Carsten Nielsen (RV). Ved en fejl stemte Eva Kjer Hansen (V) for forslaget.","Forslaget blev vedtaget. For stemte 63 (S, Eva Kjer Hansen (V), RV, SF, EL, KF, LA og UFG), imod stemte 2 (NB), hverken for eller imod stemte 31 (V, DF, Sofie Carsten Nielsen (RV))."
7603,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1803838",TRUE,NA,NA,NA,63,2,31,83,2020-12-15,1,"single_party","left","Ved en fejl er der registreret en stemme på Sofie Carsten Nielsen (RV). Ved en fejl stemte Eva Kjer Hansen (V) for forslaget.","Forslaget blev vedtaget. For stemte 63 (S, Eva Kjer Hansen (V), RV, SF, EL, KF, LA og UFG), imod stemte 2 (NB), hverken for eller imod stemte 31 (V, DF, Sofie Carsten Nielsen (RV))."
7604,"247","Joensen","FO","B",TRUE,"3","1803981",TRUE,NA,NA,NA,95,0,0,84,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 95 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7604,"262","Skaale","FO","C",FALSE,"3","1803984",TRUE,NA,NA,NA,95,0,0,84,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 95 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7604,"15757","Chemnitz","GL","IA",FALSE,"3","1804004",TRUE,NA,NA,NA,95,0,0,84,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 95 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7604,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1804016",TRUE,NA,NA,NA,95,0,0,84,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 95 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7605,"247","Joensen","FO","B",TRUE,"3","1804160",TRUE,NA,NA,NA,95,0,0,84,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 95 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7605,"262","Skaale","FO","C",FALSE,"3","1804163",TRUE,NA,NA,NA,95,0,0,84,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 95 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7605,"15757","Chemnitz","GL","IA",FALSE,"3","1804182",TRUE,NA,NA,NA,95,0,0,84,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 95 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7605,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1804195",TRUE,NA,NA,NA,95,0,0,84,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 95 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7606,"247","Joensen","FO","B",TRUE,"3","1804340",TRUE,NA,NA,NA,95,0,0,84,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 95 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7606,"262","Skaale","FO","C",FALSE,"3","1804344",TRUE,NA,NA,NA,95,0,0,84,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 95 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7606,"15757","Chemnitz","GL","IA",FALSE,"3","1804363",TRUE,NA,NA,NA,95,0,0,84,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 95 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7606,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1804375",TRUE,NA,NA,NA,95,0,0,84,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 95 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7607,"247","Joensen","FO","B",TRUE,"3","1804520",TRUE,NA,NA,NA,59,36,0,84,2020-12-15,1,"single_party","left","Ved en fejl er der registreret en stemme på Sofie Carsten Nielsen (RV).","Forslaget blev vedtaget. For stemte 59 (S, RV, SF, EL, KF og UFG), imod stemte 36 (V, DF, Sofie Carsten Nielsen (RV), NB og LA), hverken for eller imod stemte 0."
7607,"262","Skaale","FO","C",FALSE,"3","1804523",TRUE,NA,NA,NA,59,36,0,84,2020-12-15,1,"single_party","left","Ved en fejl er der registreret en stemme på Sofie Carsten Nielsen (RV).","Forslaget blev vedtaget. For stemte 59 (S, RV, SF, EL, KF og UFG), imod stemte 36 (V, DF, Sofie Carsten Nielsen (RV), NB og LA), hverken for eller imod stemte 0."
7607,"15757","Chemnitz","GL","IA",FALSE,"3","1804542",TRUE,NA,NA,NA,59,36,0,84,2020-12-15,1,"single_party","left","Ved en fejl er der registreret en stemme på Sofie Carsten Nielsen (RV).","Forslaget blev vedtaget. For stemte 59 (S, RV, SF, EL, KF og UFG), imod stemte 36 (V, DF, Sofie Carsten Nielsen (RV), NB og LA), hverken for eller imod stemte 0."
7607,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1804554",TRUE,NA,NA,NA,59,36,0,84,2020-12-15,1,"single_party","left","Ved en fejl er der registreret en stemme på Sofie Carsten Nielsen (RV).","Forslaget blev vedtaget. For stemte 59 (S, RV, SF, EL, KF og UFG), imod stemte 36 (V, DF, Sofie Carsten Nielsen (RV), NB og LA), hverken for eller imod stemte 0."
7608,"247","Joensen","FO","B",TRUE,"3","1804697",TRUE,NA,NA,NA,94,0,0,85,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 94 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7608,"262","Skaale","FO","C",FALSE,"3","1804701",TRUE,NA,NA,NA,94,0,0,85,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 94 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7608,"15757","Chemnitz","GL","IA",FALSE,"3","1804721",TRUE,NA,NA,NA,94,0,0,85,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 94 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7608,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1804733",TRUE,NA,NA,NA,94,0,0,85,2020-12-15,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 94 (S, V, DF, RV, SF, EL, KF, NB, LA og UFG), imod stemte 0, hverken for eller imod stemte 0."
7609,"247","Joensen","FO","B",TRUE,"3","1804877",FALSE,NA,NA,NA,32,63,0,84,2020-12-15,4,"single_party","left","Ved en fejl er der registreret en stemme på Sofie Carsten Nielsen (RV).","Forslaget blev forkastet. For stemte 32 (DF, RV, SF, EL og UFG), imod stemte 63 (S, V, Sofie Carsten Nielsen (RV), KF, NB og LA), hverken for eller imod stemte 0."
